sad,2018-04-29 14:19:27.041312
sad,2018-04-29 14:19:27.078203
sad,2018-04-29 14:19:27.128216
sad,2018-04-29 14:19:27.168775
sad,2018-04-29 14:19:27.210783
sad,2018-04-29 14:19:27.252918
sad,2018-04-29 14:19:27.290874
sad,2018-04-29 14:19:27.335676
sad,2018-04-29 14:19:27.374406
sad,2018-04-29 14:19:27.413834
sad,2018-04-29 14:19:27.455350
sad,2018-04-29 14:19:27.493120
sad,2018-04-29 14:19:27.542334
sad,2018-04-29 14:19:27.583874
sad,2018-04-29 14:19:27.620921
sad,2018-04-29 14:19:27.671420
sad,2018-04-29 14:19:27.709408
sad,2018-04-29 14:19:27.751601
sad,2018-04-29 14:19:27.789295
sad,2018-04-29 14:19:27.831249
sad,2018-04-29 14:19:27.872025
sad,2018-04-29 14:19:27.914157
sad,2018-04-29 14:19:27.951906
sad,2018-04-29 14:19:28.001231
sad,2018-04-29 14:19:28.042443
sad,2018-04-29 14:19:28.078433
sad,2018-04-29 14:19:28.126407
sad,2018-04-29 14:19:28.161528
sad,2018-04-29 14:19:28.205894
sad,2018-04-29 14:19:28.249399
sad,2018-04-29 14:19:28.287472
sad,2018-04-29 14:19:28.328273
sad,2018-04-29 14:19:28.363930
sad,2018-04-29 14:19:28.408051
sad,2018-04-29 14:19:28.448084
sad,2018-04-29 14:19:28.490116
sad,2018-04-29 14:19:28.539043
sad,2018-04-29 14:19:28.577206
sad,2018-04-29 14:19:28.620441
sad,2018-04-29 14:19:28.661997
sad,2018-04-29 14:19:28.696835
sad,2018-04-29 14:19:28.738395
sad,2018-04-29 14:19:28.773032
sad,2018-04-29 14:19:28.819897
sad,2018-04-29 14:19:28.856768
sad,2018-04-29 14:19:28.897568
sad,2018-04-29 14:19:28.940850
sad,2018-04-29 14:19:28.996890
sad,2018-04-29 14:19:29.403793
sad,2018-04-29 14:19:29.447533
sad,2018-04-29 14:19:29.490641
sad,2018-04-29 14:19:29.530593
sad,2018-04-29 14:19:29.579390
sad,2018-04-29 14:19:29.619422
sad,2018-04-29 14:19:29.659451
sad,2018-04-29 14:19:29.706917
sad,2018-04-29 14:19:29.747035
sad,2018-04-29 14:19:29.792472
sad,2018-04-29 14:19:29.834819
sad,2018-04-29 14:19:29.871506
sad,2018-04-29 14:19:29.922027
sad,2018-04-29 14:19:29.961199
sad,2018-04-29 14:19:30.002885
sad,2018-04-29 14:19:30.051637
sad,2018-04-29 14:19:30.090355
sad,2018-04-29 14:19:30.136641
sad,2018-04-29 14:19:30.179906
sad,2018-04-29 14:19:30.216348
sad,2018-04-29 14:19:30.261886
sad,2018-04-29 14:19:30.300230
sad,2018-04-29 14:19:30.341105
sad,2018-04-29 14:19:30.386662
sad,2018-04-29 14:19:30.422990
sad,2018-04-29 14:19:30.466235
sad,2018-04-29 14:19:30.506925
sad,2018-04-29 14:19:30.548288
sad,2018-04-29 14:19:30.591754
sad,2018-04-29 14:19:30.628383
sad,2018-04-29 14:19:30.679029
sad,2018-04-29 14:19:30.718145
sad,2018-04-29 14:19:30.756849
sad,2018-04-29 14:19:30.806008
sad,2018-04-29 14:19:30.845769
sad,2018-04-29 14:19:30.889353
sad,2018-04-29 14:19:30.932204
sad,2018-04-29 14:19:30.969766
sad,2018-04-29 14:19:31.014406
sad,2018-04-29 14:19:31.052789
sad,2018-04-29 14:19:31.096240
sad,2018-04-29 14:19:31.137532
sad,2018-04-29 14:19:31.174868
sad,2018-04-29 14:19:31.216542
sad,2018-04-29 14:19:31.255088
sad,2018-04-29 14:19:31.300294
sad,2018-04-29 14:19:31.340732
sad,2018-04-29 14:19:31.378969
sad,2018-04-29 14:19:31.427074
sad,2018-04-29 14:19:31.464686
sad,2018-04-29 14:19:31.509018
sad,2018-04-29 14:19:31.555069
sad,2018-04-29 14:19:31.591518
sad,2018-04-29 14:19:31.639223
sad,2018-04-29 14:19:31.679486
sad,2018-04-29 14:19:31.719827
sad,2018-04-29 14:19:31.758016
sad,2018-04-29 14:19:31.795432
sad,2018-04-29 14:19:31.832545
sad,2018-04-29 14:19:31.869956
sad,2018-04-29 14:19:31.906859
sad,2018-04-29 14:19:31.942908
sad,2018-04-29 14:19:31.982896
sad,2018-04-29 14:19:32.022364
sad,2018-04-29 14:19:32.064038
sad,2018-04-29 14:19:32.103334
sad,2018-04-29 14:19:32.150496
sad,2018-04-29 14:19:32.194912
sad,2018-04-29 14:19:32.234540
sad,2018-04-29 14:19:32.277281
sad,2018-04-29 14:19:32.320608
sad,2018-04-29 14:19:32.364274
sad,2018-04-29 14:19:32.403903
sad,2018-04-29 14:19:32.447527
sad,2018-04-29 14:19:32.496952
sad,2018-04-29 14:19:32.536018
sad,2018-04-29 14:19:32.582290
sad,2018-04-29 14:19:32.620302
sad,2018-04-29 14:19:32.658293
sad,2018-04-29 14:19:32.696366
sad,2018-04-29 14:19:32.735023
sad,2018-04-29 14:19:32.777860
sad,2018-04-29 14:19:32.818390
sad,2018-04-29 14:19:33.071915
sad,2018-04-29 14:19:33.139454
sad,2018-04-29 14:19:33.177729
